CO_IES,NO_IES,SG_IES,DS_CATEGORIA_ADM,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MODALIDADE,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública Federal,Uberaba,MG,14615,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,756.13,103
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública Federal,Uberaba,MG,14615,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,661.03,1
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública Federal,Uberaba,MG,14615,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,665.71,3
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública Federal,Uberaba,MG,14615,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,678.59,1
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública Federal,Uberaba,MG,14615,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,25,774.90,687
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Diamantina,MG,1185076,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,745.98,146
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Diamantina,MG,1185076,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,752.33,202
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Diamantina,MG,1185076,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,758.98,113
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Diamantina,MG,1185076,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,783.15,99
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Diamantina,MG,1185076,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,7,789.16,495
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Teófilo Otoni,MG,1292713,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,741.87,329
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Teófilo Otoni,MG,1292713,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,736.42,155
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Teófilo Otoni,MG,1292713,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,765.48,124
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Teófilo Otoni,MG,1292713,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,780.46,90
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Pública Federal,Teófilo Otoni,MG,1292713,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,7,780.17,540
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública Estadual,Montes Claros,MG,7837,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Negros, de baixa renda que sejam egresso de escola pública:",0.00,4,717.88,153
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública Estadual,Montes Claros,MG,7837,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Egressos da Escola Pública, de baixa renda:",0.00,4,744.61,479
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública Estadual,Montes Claros,MG,7837,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos com deficiência:,0.00,1,752.00,51
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública Estadual,Montes Claros,MG,7837,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidatos Indígenas, de baixa renda que sejam egressos de escola pública:",0.00,1,679.27,23
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública Estadual,Montes Claros,MG,7837,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,10,773.16,"1,365"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,755.46,285
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,753.89,166
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,775.77,357
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,785.33,265
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,656.30,6
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,697.76,8
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública Federal,Ouro Preto,MG,103596,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,20,799.19,883
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,735.76,306
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,744.56,174
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,751.60,371
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,774.90,285
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,683.92,12
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,708.94,4
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,713.46,11
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,703.64,17
8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Pública Federal,Viçosa,MG,1068548,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,25,787.38,"1,322"
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,39,739.30,"3,111"
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,39,745.76,"1,675"
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,34,761.02,"2,594"
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,34,779.24,"2,234"
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,4,688.16,93
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,4,672.88,57
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,710.48,82
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,3,720.52,63
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública Federal,Belo Horizonte,MG,12970,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,160,794.52,"9,843"
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,8,721.17,525
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,8,719.70,261
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,746.68,432
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,5,763.92,460
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,656.92,16
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,663.73,10
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,692.53,19
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,695.65,16
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública Federal,Uberlândia,MG,1439,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,30,780.13,"1,760"
1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Pública Estadual,Passos,MG,1334344,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Categoria IV - Candidatos declarados ciganos, de baixa renda e egressos de escola pública",0.00,1,709.78,3
